"","date","region","new_cases","new_pred_cases","region_cases","pred_region_cases","pred_region_cases_low","pred_region_cases_high"
"21094","2020-07-01","Asia",49389.619047619,818376.197169241,2370504,303282222.348112,218139520.415721,393246875.866542
"21095","2020-07-01","Africa",13390.1904761905,378578.986988245,418201,105807392.582952,72177835.6202358,139728721.953021
"21096","2020-07-01","Europe",13315.4761904762,25191.346652814,2404637,57538923.7636528,47046087.4782707,68721865.7239755
"21101","2020-07-01","Oceania",113.333333333333,10056.8796032403,9560,2099364.74556941,1493533.59929828,3142622.34979359
"21270","2020-07-02","Americas",111361.142857143,172156.927147659,5566893,78969664.5942828,65693217.9482371,92428880.3155008
"21271","2020-07-02","Asia",50096.2380952381,813566.760857205,2420385,304113526.566859,218883156.329517,394144689.787474
"21272","2020-07-02","Africa",13741.1428571429,372799.074935501,432321,106174989.030718,72557665.4524502,140063787.544612
"21273","2020-07-02","Europe",13251.9523809524,25067.470783102,2417984,57563697.3204085,47069454.0982544,68747728.4232244
"21278","2020-07-02","Oceania",121.333333333333,10721.0527407015,9625,2109250.31030563,1500426.88747282,3152588.54295736
"21447","2020-07-03","Americas",112764.142857143,171346.091353119,5690035,79145246.5086652,65819475.7570037,92652243.0242021
"21448","2020-07-03","Asia",50855.0476190476,808754.770774379,2470862,304936265.210334,219616128.139788,395036981.660032
"21449","2020-07-03","Africa",14081.5238095238,367416.070605839,447454,106537295.237883,72931359.5508445,140396566.632805
"21450","2020-07-03","Europe",13269.5714285714,24969.4677742475,2431768,57588362.1703604,47092555.1601095,68773703.752133
"21455","2020-07-03","Oceania",133.285714285714,11418.4614519729,9819,2119732.18073366,1507794.04285089,3163215.40477726
"21624","2020-07-04","Americas",114698.761904762,170355.027642072,5801524,79319743.4888571,65944623.0831495,92874057.0757274
"21625","2020-07-04","Asia",51462.8095238095,803892.957081392,2524422,305750066.2674,220338520.431189,395923224.833322
"21626","2020-07-04","Africa",14335.1428571429,362395.748434671,463065,106894029.208415,73298533.8086215,140726760.830584
"21627","2020-07-04","Europe",13167.2380952381,24900.7153365197,2444111,57612948.4480721,47115393.4359506,68799933.6947322
"21632","2020-07-04","Oceania",143.190476190476,12145.1767786462,10005,2130798.89944013,1515626.41563919,3174487.94308639
"21801","2020-07-05","Americas",116391.428571429,169169.549181546,5902423,79492780.3371038,66068467.0892352,93093813.6882877
"21802","2020-07-05","Asia",52260.1428571429,798980.624340934,2580050,306555105.639653,221050115.725724,396803318.463086
"21803","2020-07-05","Africa",14658.619047619,357712.096637237,476627,107245720.733501,73659920.1318382,141054562.753266
"21804","2020-07-05","Europe",13144.9523809524,24870.5472023253,2455708,57637403.6359085,47137867.7724121,68826362.6834393
"21809","2020-07-05","Oceania",156.666666666667,12894.1134136054,10147,2142494.32559451,1523873.1627525,3186374.05459747
"21978","2020-07-06","Americas",118720.380952381,167799.41701028,5990279,79664275.9067873,66190950.5927437,93311414.498318
"21979","2020-07-06","Asia",53022.8095238095,794032.756696525,2629806,307352628.582383,221751587.043336,397678559.194774
"21980","2020-07-06","Africa",15053.1904761905,353321.502627953,490471,107593061.527816,74016188.5722051,141380636.596474
"21981","2020-07-06","Europe",13171.1428571429,24874.5510086435,2468986,57661747.4890918,47160000.8173222,68852907.5800552
"21986","2020-07-06","Oceania",175.047619047619,13661.3363598605,10323,2155057.36319619,1532544.46327223,3198974.97820732
"22155","2020-07-07","Americas",119885.857142857,166258.665422149,6121035,79834231.2527133,66311917.0680598,93526988.1522849
"22156","2020-07-07","Asia",53851.7142857143,788960.252400381,2679699,308141423.519382,222442505.538833,398546860.72014
"22157","2020-07-07","Africa",15423.9047619048,349138.164838501,507921,107936479.29137,74368317.7398412,141704798.383401
"22158","2020-07-07","Europe",13207.9047619048,24913.9580604455,2480653,57685980.6388063,47181843.4633757,68879665.5969285
"22163","2020-07-07","Oceania",184.761904761905,14439.882686054,10455,2168551.0244898,1541636.13324414,3212301.97991656
"22332","2020-07-08","Americas",121004.428571429,164546.221400694,6250442,80002124.4242858,66431125.2784312,93740031.5503502
"22333","2020-07-08","Asia",55189.4285714286,783931.354224455,2733204,308921869.52978,223123303.845812,399408015.709177
"22334","2020-07-08","Africa",15764.9047619048,345112.003993552,522631,108276507.14232,74717358.5662745,142027145.389615
"22335","2020-07-08","Europe",13191.8095238095,24989.1008391522,2493782,57710112.5032098,47203442.3969261,68906677.5253288
"22340","2020-07-08","Oceania",197.904761904762,15227.8146149006,10628,2182961.99965372,1551130.84984819,3226312.69085254
"22509","2020-07-09","Americas",122070.095238095,162675.848474395,6386530,80167813.2279564,66548561.3351533,93950410.4242033
"22510","2020-07-09","Asia",56202.5238095238,778954.745676112,2790636,309694700.931752,223794471.627444,400262690.835083
"22511","2020-07-09","Africa",16147.7142857143,341165.291933918,541830,108613208.65329,75063199.9924411,142347787.528302
"22512","2020-07-09","Europe",13172.1428571429,25106.2570845481,2507615,57734251.8375924,47224914.3143089,68934098.0723775
"22517","2020-07-09","Oceania",206.904761904762,16023.1238294808,10953,2198303.45748157,1560971.20588778,3240932.61757477
"22686","2020-07-10","Americas",123232.142857143,160640.581694774,6529989,80331091.1526127,66664153.8302294,94158001.4779722
"22687","2020-07-10","Asia",56993.6666666667,774065.20729533,2846468,310460719.381065,224456637.137232,401111889.182693
"22688","2020-07-10","Africa",16350.2380952381,337264.435132179,559436,108946711.252611,75406167.7744695,142666762.794126
"22689","2020-07-10","Europe",13399.3333333333,25271.2409637411,2521730,57758436.0775381,47246309.7365547,68961962.3088245
"22694","2020-07-10","Oceania",220.857142857143,16827.451389738,11133,2214646.19100316,1571122.4918038,3256134.44968737
"22863","2020-07-11","Asia",57895.9523809524,769209.644636256,2901524,311219568.961231,225109613.597448,401955101.897611
"22864","2020-07-11","Americas",124979.285714286,158451.776790918,6657999,80491781.6192421,66777923.7487288,94362781.6778961
"22865","2020-07-11","Africa",16459.7619047619,333385.457019409,578297,109277993.142599,75747082.4988912,142985120.620953
"22866","2020-07-11","Europe",13473.7142857143,25489.9391838174,2535007,57782719.9708007,47267655.8746104,68990294.1111623
"22871","2020-07-11","Oceania",239.333333333333,17645.3285933035,11378,2232325.04207239,1581561.09153693,3272032.81411084
"23040","2020-07-12","Americas",127303.904761905,156116.757929848,6767068,80649812.0710864,66889850.2336883,94564646.7351736
"23041","2020-07-12","Asia",58131.3333333333,764418.273470388,2956032,311971873.811298,225753783.95416,402793342.700515
"23042","2020-07-12","Africa",16760.1904761905,329442.893833853,594945,109607386.36045,76085994.7975339,143303058.631489
"23043","2020-07-12","Europe",13616.5714285714,25763.0263640572,2546551,57807165.7167806,47289031.8168435,69019221.6808995
"23048","2020-07-12","Oceania",254.952380952381,18457.4282808802,11561,2251248.19596986,1592213.12089567,3288517.72433865
"23217","2020-07-13","Americas",129078.523809524,153636.792929895,6871072,80805262.7317476,66999693.6017991,94763802.4711208
"23218","2020-07-13","Asia",59535.7142857143,759744.328534067,3012307,312719188.097117,226389858.311587,403628563.919843
"23219","2020-07-13","Africa",16961.9523809524,325376.199687577,611082,109934769.00381,76422702.9006947,143620662.932652
"23220","2020-07-13","Europe",13788.1904761905,26086.0837091027,2560553,57831863.6050102,47310511.882353,69048864.940666
"23225","2020-07-13","Oceania",265.904761904762,19252.7539258366,11833,2271224.37774398,1603037.8709692,3305459.03174092
"23394","2020-07-14","Americas",131106.571428571,151012.245069652,7009925,80958025.9680498,67107255.4381615,94960023.3870545
"23395","2020-07-14","Asia",60669.7142857143,755459.212002726,3067246,313461922.121244,227018008.151327,404461005.922725
"23396","2020-07-14","Africa",17294.2380952381,321202.3441585,625552,110260113.125952,76756631.8137878,143937606.929254
"23397","2020-07-14","Europe",13952.2857142857,26453.782697547,2573112,57856846.1260606,47332128.2108534,69079295.8647779
"23402","2020-07-14","Oceania",273.619047619048,20024.8266198823,12071,2292186.05805263,1614030.38332014,3322803.03248068
"23571","2020-07-15","Americas",132857.142857143,148255.045522879,7146621,81107991.9857269,67212506.0891252,95153217.1997172
"23572","2020-07-15","Asia",61652.8095238095,751555.25609296,3127694,314201181.412639,227638319.040536,405291694.872925
"23573","2020-07-15","Africa",17419.1428571429,316944.024968984,643612,110583148.544876,77087544.3004415,144253506.581553
"23574","2020-07-15","Europe",14000.8095238095,26864.1547859446,2587451,57882394.8372634,47353878.1082481,69110500.3330775
"23579","2020-07-15","Oceania",286.666666666667,20774.3001685385,12395,2314057.88571951,1625134.51422859,3340463.48813008
"23748","2020-07-16","Americas",133187.238095238,145384.559061323,7302232,81254938.0813903,67315248.7752836,95343055.1030911
"23749","2020-07-16","Asia",62475.7142857143,747991.147695297,3187826,314937892.30465,228250995.647612,406121399.185096
"23750","2020-07-16","Africa",17641.5238095238,312566.204755389,663943,110903332.831871,77414666.7264667,144567787.107512
"23751","2020-07-16","Europe",14056.9523809524,27323.3920659898,2602428,57908543.5403182,47375782.7391843,69142464.6318387
"23756","2020-07-16","Oceania",306.333333333333,21492.6124600117,12819,2336777.60151872,1636410.86419388,3358390.32432333
"23925","2020-07-17","Americas",134758,142410.165272711,7443833,81398934.065265,67415548.0668053,95529665.465148
"23926","2020-07-17","Asia",63393.9523809524,744621.181926497,3251339,315671410.751882,228855488.606213,406949238.93136
"23927","2020-07-17","Africa",17621.9047619048,308022.305146859,683483,111219728.265338,77737226.2115486,144879268.812364
"23928","2020-07-17","Europe",14428.7142857143,27831.5453910693,2618386,57935303.9996404,47397844.8114862,69175214.7187818
"23933","2020-07-17","Oceania",315.52380952381,22149.207150114,13032,2360215.81627302,1648048.56271184,3376502.74898913
"24102","2020-07-18","Americas",135412.619047619,139320.598738462,7573865,81539936.5813941,67513406.1555699,95712960.8120779
"24103","2020-07-18","Asia",64723.4285714286,741493.196462821,3325657,316404565.014565,229452808.669368,407779342.877684
"24104","2020-07-18","Africa",17433.7619047619,303301.515573727,702653,111531667.24503,78054599.6561462,145187126.544887
"24105","2020-07-18","Europe",14595.1428571429,28392.0689944213,2631435,57962647.3873163,47420067.7847143,69208709.0004741
"24110","2020-07-18","Oceania",322.666666666667,22736.5682488498,13397,2384352.23006156,1660186.1202569,3394741.32211213
"24279","2020-07-19","Americas",137601.761904762,136141.240410365,7689203,81677887.4982148,67608814.5055058,95892774.1580484
"24280","2020-07-19","Asia",65871,738517.344938883,3393676,317137388.473364,230042579.616189,408611744.547725
"24281","2020-07-19","Africa",17569.4285714286,298386.908904211,721282,111838439.768617,78365924.935385,145490646.078811
"24282","2020-07-19","Europe",14764.1904761905,29010.4705234865,2643062,57990685.3200837,47442485.3453012,69243131.1487832
"24287","2020-07-19","Oceania",348.571428571429,23249.0544217666,13666,2409111.59054582,1672787.95862082,3413024.44222022
"24456","2020-07-20","Americas",138776.714285714,132880.126599863,7799859,81812562.0330037,67701647.8954437,96068735.693179
"24457","2020-07-20","Asia",66994.8571428571,735624.688913782,3454471,317870114.758103,230624919.553371,409446611.131828
"24458","2020-07-20","Africa",17484,293285.782592172,736577,112140008.648662,78671165.3197768,145789760.389903
"24459","2020-07-20","Europe",15023.4761904762,29680.7480282567,2660794,58019529.1533903,47465119.160321,69278583.1706767
"24464","2020-07-20","Oceania",361.904761904762,23686.4042169016,14029,2434508.47598521,1685896.16869045,3431371.85479957
"24633","2020-07-21","Americas",139612.095238095,129552.310717915,7938860,81943899.3338169,67791876.8382538,96240745.8977592
"24634","2020-07-21","Asia",68502.7619047619,732709.182277793,3519838,318602436.234159,231199541.881952,410283046.440963
"24635","2020-07-21","Africa",17557.6666666667,287988.940136194,750441,112436130.178082,78970186.9395371,146084168.624396
"24636","2020-07-21","Europe",15343.2380952381,30396.6487360217,2674856,58049272.789612,47487994.8866074,69315142.8682369
"24641","2020-07-21","Oceania",371.809523809524,24036.4398981671,14503,2460583.65760414,1699757.48560214,3449821.49763176
"24810","2020-07-22","Americas",140200.619047619,126168.979712029,8111079,82071784.021108,67879431.3006438,96408615.3182432
"24811","2020-07-22","Asia",69581.5238095238,729736.644159229,3591262,319335006.09099,231766753.485786,411121708.857553
"24812","2020-07-22","Africa",17466.5238095238,282448.154708103,770165,112725693.353463,79261982.69886,146372644.256578
"24813","2020-07-22","Europe",15380.9523809524,31155.1821333801,2690585,58079947.317298,47511412.3193528,69352821.1689427
"24818","2020-07-22","Oceania",390.47619047619,24263.7608598881,14914,2486970.73946789,1714347.06002683,3468132.05736096
"24987","2020-07-23","Americas",140931,122748.300139179,8277542,82196037.2458106,67964195.8528595,96572092.3751138
"24988","2020-07-23","Asia",70669.9523809524,726614.952510715,3670635,320068157.466074,232326531.71566,411962916.579025
"24989","2020-07-23","Africa",17276.380952381,276676.047859557,788522,113007889.224157,79545786.9071897,146654313.835302
"24990","2020-07-23","Europe",15430.9047619048,31957.7080951496,2707536,58111505.0782997,47535533.2969864,69391555.0143537
"24995","2020-07-23","Oceania",402.904761904762,24374.2991747732,15209,2513558.1427482,1729794.38352871,3486279.34969977
"25164","2020-07-24","Americas",140466.095238095,119290.207324511,8443273,82316503.6551279,68046036.3444621,96731186.3034908
"25165","2020-07-24","Asia",71516.9523809524,723180.595520414,3744926,320800908.662391,232878389.674236,412805297.15659
"25166","2020-07-24","Africa",17024.7619047619,270691.459084348,810633,113282544.465212,79821542.6644845,146928904.267768
"25167","2020-07-24","Europe",15780.1428571429,32799.1743535882,2724766,58143891.6070089,47560314.1819965,69431271.5217295
"25172","2020-07-24","Oceania",409.619047619048,24384.397334261,15565,2540253.53975119,1746065.36456819,3504195.75874545
"25341","2020-07-25","Americas",140779.428571429,115804.571102702,8591524,82433099.4448376,68124888.3221649,96885806.717003
"25342","2020-07-25","Asia",72650,719373.882958191,3819131,321532726.645352,233422027.854291,413647870.095862
"25343","2020-07-25","Africa",16807.8571428571,264510.820655699,828867,113549853.732763,80089816.0665254,147196338.664375
"25344","2020-07-25","Europe",16248.6666666667,33680.5059612844,2738128,58177095.6985769,47585743.8817632,69471859.0909871
"25349","2020-07-25","Oceania",432.571428571429,24300.4971775646,16025,2567059.20297943,1763204.74950776,3521832.74398213
"25518","2020-07-26","Americas",141512.619047619,112299.044425502,8699355,82545856.0773916,68200723.2653565,97036017.9549327
"25519","2020-07-26","Asia",73754.9523809524,715068.457364355,3892040,322262919.741254,233957687.163933,414489994.256946
"25520","2020-07-26","Africa",16679.9523809524,258161.94477267,847099,113809611.033364,80350354.6235385,147456563.246664
"25521","2020-07-26","Europe",16438.7619047619,34578.2607246105,2750904,58211194.8692943,47611891.0305304,69513387.0321479
"25526","2020-07-26","Oceania",440.190476190476,24123.3636942359,16580,2593839.18725475,1781195.81919977,3539097.48101289
"25695","2020-07-27","Americas",141586.904761905,108781.447227307,8820197,82654889.3775142,68273627.4230482,97181962.0544581
"25696","2020-07-27","Asia",75114.3809523809,710157.087562422,3961079,322989673.402839,234484800.472431,415329692.886258
"25697","2020-07-27","Africa",16390.7619047619,251699.748338386,860531,114061529.9359,80603123.6611134,147709066.686136
"25698","2020-07-27","Europe",16799.3333333333,35487.8242756501,2771989,58246209.9423043,47638753.6388756,69555839.5974798
"25703","2020-07-27","Oceania",438.666666666667,23858.0222008582,16949,2620190.71334859,1799883.94185308,3555770.54575069
"25872","2020-07-28","Americas",142077.857142857,105241.207912887,8964700,82759963.826221,68343559.5708522,97323325.5345166
"25873","2020-07-28","Asia",76307.7142857143,704652.006114432,4038891,323712780.645101,235003445.242283,416167201.827429
"25874","2020-07-28","Africa",16106.0952380952,245220.739162406,874030,114305811.118418,80848137.5178159,147954274.644891
"25875","2020-07-28","Europe",17212.5714285714,36440.4933474227,2787151,58282214.0876892,47666396.7585729,69599202.486308
"25880","2020-07-28","Oceania",450,23515.342219683,17231,2646018.95771565,1819240.64689293,3571888.47771914
"26049","2020-07-29","Americas",142508.761904762,101688.57072358,9140079,82861090.4729035,68410543.8235679,97460104.9672849
"26050","2020-07-29","Asia",77062.7619047619,698347.846791747,4116495,324430733.773497,235513343.8725,417000308.802818
"26051","2020-07-29","Africa",15869.8095238095,238795.812142348,891589,114542632.229308,81085599.2266789,148192422.863119
"26052","2020-07-29","Europe",17292.7619047619,37437.0545730286,2803830,58319332.384203,47694912.6211975,69643591.915462
"26057","2020-07-29","Oceania",451,23090.3630486686,17948,2671192.14251082,1839081.49856098,3587413.10301629
"26226","2020-07-30","Americas",142345.904761905,98137.5110158679,9300841,82958295.8865536,68474644.7966919,97592320.3614922
"26227","2020-07-30","Asia",77863.9523809524,691251.184517287,4197528,325142819.398942,236014519.073755,417827981.672559
"26228","2020-07-30","Africa",15571.0952380952,232481.478495099,908994,114772210.087726,81315722.6127085,148423566.562694
"26229","2020-07-30","Europe",17378.8095238095,38473.5180650595,2823108,58357547.5461858,47724256.384009,69688992.1758788
"26234","2020-07-30","Oceania",454.333333333333,22587.9207033014,18553,2695717.9460365,1859406.58158363,3602377.27665114
"26403","2020-07-31","Americas",142237.619047619,94609.5008849885,9461843,83051689.6776889,68535965.896993,97720053.6649114
"26404","2020-07-31","Asia",78823.0476190476,683327.967460587,4285026,325847612.208899,236506238.779664,418648254.193483
"26405","2020-07-31","Africa",15273.9523809524,226304.08396862,928147,114994478.995471,81538480.1184305,148647567.430121
"26406","2020-07-31","Europe",17798.8095238095,39532.0913718226,2843938,58396765.7009946,47754333.6998216,69735266.1009288
"26411","2020-07-31","Oceania",452.142857142857,22008.722089246,18941,2719411.42886467,1880140.35517808,3616737.71585902
"26580","2020-08-01","Americas",142356.142857143,91112.822978273,9602212,83141330.1931947,68594548.5883248,97843229.9527323
"26581","2020-08-01","Asia",79770.2857142857,674634.083968506,4362736,326544038.488574,236988250.962895,419459546.987111
"26582","2020-08-01","Africa",14992.8095238095,220281.788629389,945094,115209404.391469,81753997.0700999,148864290.862835
"26583","2020-08-01","Europe",17985.380952381,40607.5310557062,2858007,58436978.7956017,47785103.3103173,69782431.8572829
"26588","2020-08-01","Oceania",449.285714285714,21348.2310113761,19578,2741864.02013004,1901065.67654846,3630324.85292005
"26757","2020-08-02","Americas",141169.714285714,87662.0003858173,9726619,83227526.3740092,68650543.4076496,97962171.890946
"26758","2020-08-02","Asia",80819.6666666667,665139.843524649,4440101,327230787.814023,237460265.588884,420260087.136005
"26759","2020-08-02","Africa",14490.5238095238,214487.365760324,957749,115417583.365501,81962969.6998451,149074345.396919
"26760","2020-08-02","Europe",18421.619047619,41703.6780241703,2870600,58478277.5867787,47816641.8247583,69830529.9666729
"26765","2020-08-02","Oceania",445.095238095238,20635.9127296991,20022,2763108.4786401,1922169.93764543,3643196.97640484
"26934","2020-08-03","Americas",140738.19047619,84269.8728798053,9820860,83310357.0855624,68703917.4813589,98076986.3933203
"26935","2020-08-03","Asia",81378.9523809524,654828.687189287,4514163,327905980.603045,237921797.83568,421047581.79695
"26936","2020-08-03","Africa",14112.9523809524,208969.973097124,968602,115619289.644581,82165849.8393959,149277768.749626
"26937","2020-08-03","Europe",18774.5238095238,42824.0669714493,2891936,58520646.2664356,47848922.2725428,69879555.1532758
"26942","2020-08-03","Oceania",450,19874.6564085981,20435,2783296.72176346,1943352.64554027,3655428.08273487
"27111","2020-08-04","Americas",140796.571428571,80948.8300661501,9966293,83389921.9612065,68754776.2610836,98187778.9210865
"27112","2020-08-04","Asia",82280.8571428571,643793.256300898,4592896,328568773.663366,238372603.755806,421820930.527117
"27113","2020-08-04","Africa",13657.3333333333,203745.469900237,978517,115814840.359721,82362996.3799305,149474806.954906
"27114","2020-08-04","Europe",19339,43969.718610463,2914334,58564136.7512475,47881985.9340372,69929547.1425646
"27119","2020-08-04","Oceania",447.333333333333,19068.9024548821,21155,2802496.49878149,1964597.82152504,3667047.84001501
"27288","2020-08-05","Americas",139651.904761905,77711.1306121321,10118386,83466271.9186624,68803201.4530671,98294574.3249099
"27289","2020-08-05","Asia",83060.0952380952,632089.863576157,4676548,329217619.017291,238812318.909496,422578756.386414
"27290","2020-08-05","Africa",13349.0952380952,198821.496975861,993891,116004549.385102,82554634.4262182,149665734.711642
"27291","2020-08-05","Europe",19633.0476190476,45148.7278815614,2932665,58608538.3124802,47915881.6468837,69980562.0303788
"27296","2020-08-05","Oceania",438.047619047619,18218.5590786857,21639,2820648.52329847,1985808.1856777,3678013.26177615
"27465","2020-08-06","Americas",139523.666666667,74572.4693242368,10275557,83539348.4731637,68849207.0484102,98397201.6508077
"27466","2020-08-06","Asia",83476,619857.668590245,4765228,329851191.143461,239240431.004648,423319437.890562
"27467","2020-08-06","Africa",12955.1904761905,194208.335362743,1008149,116189027.546977,82741378.6202533,149851106.265229
"27468","2020-08-06","Europe",19684.1428571429,46362.6294637106,2955214,58653787.8501068,47950598.8125522,70032663.5748767
"27473","2020-08-06","Oceania",426.666666666667,17332.8658174334,22031,2837796.06773674,2006902.7744616,3688351.52303881
"27642","2020-08-07","Americas",137921.666666667,71539.4946341869,10427468,83608999.4314356,68892686.8241821,98495434.3918747
"27643","2020-08-07","Asia",83887.6190476191,607244.084564314,4853801,330469102.880285,239657086.859308,424042322.912082
"27644","2020-08-07","Africa",12739.0476190476,189929.357841904,1021711,116369363.787749,82924300.3549566,150031979.071052
"27645","2020-08-07","Europe",20258.4761904762,47593.9802442168,2979850,58700554.3599362,47986090.1723235,70085823.911433
"27650","2020-08-07","Oceania",420.380952380952,16437.5784541515,22482,2854038.00288637,2027655.50901944,3698107.12839231
"27819","2020-08-08","Americas",137350.714285714,68631.8025785216,10566549,83675396.5665893,68933709.9759132,98589543.6458001
"27820","2020-08-08","Asia",84583.8095238095,594311.531243006,4943975,331069869.797191,240062013.81926,424745099.985205
"27821","2020-08-08","Africa",12508.1904761905,185953.098895206,1035919,116546379.300019,83104073.2653551,150209310.654927
"27822","2020-08-08","Europe",20513.8571428571,48840.1635649091,2994583,58748825.5333499,48022516.3902497,70140304.1617368
"27827","2020-08-08","Oceania",418.190476190476,15539.0192974503,22868,2869249.8540836,2047727.49055985,3707238.64218908
"27996","2020-08-09","Americas",135659.142857143,65846.7253568832,10678467,83738775.229548,68972475.6126269,98679870.3539461
"27997","2020-08-09","Asia",85499.7619047619,581185.00132655,5028819,331653663.348227,240455721.941734,425428220.932275
"27998","2020-08-09","Africa",12192.0476190476,182249.655432364,1048275,116720550.817014,83281018.3594271,150383751.419687
"27999","2020-08-09","Europe",20859.8571428571,50092.7562880878,3008017,58798629.1994499,48060903.2991287,70196450.0084373
"28004","2020-08-09","Oceania",396.047619047619,14646.3501409837,23207,2883457.92531515,2067103.36142999,3715770.39737185
"28173","2020-08-10","Americas",134371.666666667,63182.1777221241,10786849,83799361.5515884,69009243.8303069,98766688.3254097
"28174","2020-08-10","Asia",86211.9523809524,567903.725417781,5109755,332220002.074775,240838068.151845,426090872.925322
"28175","2020-08-10","Africa",11868.1904761905,178791.002437755,1057330,116892394.412003,83455528.6002878,150555952.967713
"28176","2020-08-10","Europe",21141.3333333333,51354.5087806096,3034569,58849703.0721985,48101335.050756,70254006.5669825
"28181","2020-08-10","Oceania",376.571428571429,13759.2709928188,23524,2896691.63985938,2085773.11539235,3723730.62258287
"28350","2020-08-11","Americas",132438.571428571,60638.7608036136,10928339,83857268.6163607,69044175.2693786,98850102.2369678
"28351","2020-08-11","Asia",86602.0476190476,554598.479926668,5195014,332769751.997498,241210038.927896,426734218.30857
"28352","2020-08-11","Africa",11444.4285714286,175564.884219269,1065290,117062047.739299,83627739.7113095,150726161.664468
"28353","2020-08-11","Europe",22128.7142857143,52630.0462350146,3052549,58902030.9417818,48143868.8583964,70313025.4469609
"28358","2020-08-11","Oceania",367.666666666667,12888.8622101944,23938,2908896.50884304,2103477.12417802,3731069.51349563
"28527","2020-08-12","Americas",132321.761904762,58214.5437176135,11075643,83912686.0292101,69077406.656446,98930327.1488783
"28528","2020-08-12","Asia",87411.9047619048,541356.296335816,5288475,333302942.805007,241572066.746314,427358425.405018
"28529","2020-08-12","Africa",11129.7142857143,172563.363587072,1074466,117229928.03443,83797900.1688477,150895023.768616
"28530","2020-08-12","Europe",22466.9523809524,53914.8815643365,3077439,58955724.5558056,48188375.9907148,70373634.415676
"28535","2020-08-12","Oceania",347.428571428571,12060.4675580228,24261,2920324.90679157,2120119.24415669,3737920.48210649
"28704","2020-08-13","Americas",130807.80952381,55899.5119665819,11233044,83965704.5762865,69109031.1473439,99007455.0458425
"28705","2020-08-13","Asia",87662.6666666667,528281.462297931,5379593,333819559.897049,241924534.581554,427963561.733161
"28706","2020-08-13","Africa",10962.3333333333,169740.680231666,1084894,117396258.659196,83966021.9223412,151062897.349916
"28707","2020-08-13","Europe",22809.0952380952,55217.1550357509,3101801,59010810.4847001,48234658.7491087,70435877.4526076
"28712","2020-08-13","Oceania",333.571428571429,11272.7456290696,24659,2930925.92732876,2135607.86974297,3744273.41372034
"28881","2020-08-14","Americas",130837.857142857,53695.9127888538,11400001,84016429.0865171,69139154.2347058,99081593.6720056
"28882","2020-08-14","Asia",88215.6666666667,515549.544122375,5472824,334320567.04471,242268553.264839,428550460.179892
"28883","2020-08-14","Africa",10808,167081.136646325,1097437,117561199.333117,84132245.712138,151230105.087373
"28884","2020-08-14","Europe",23532.2857142857,56546.6329932266,3130885,59067255.6978286,48282687.7681454,70499727.5925324
"28889","2020-08-14","Oceania",320.809523809524,10520.1531162416,24959,2940700.49130371,2149919.54447957,3750139.61061938
"29058","2020-08-15","Americas",129820,51601.5688449861,11524214,84065033.1876923,69167911.6617891,99152949.9445652
"29059","2020-08-15","Asia",88359.4285714286,503229.745978282,5563393,334806613.780452,242604803.898367,429120212.92136
"29060","2020-08-15","Africa",10693.6666666667,164565.969839956,1109198,117725105.169256,84296691.3490812,151397103.547669
"29061","2020-08-15","Europe",23716.6666666667,57916.1138920333,3150422,59125218.9840897,48332653.7505625,70565317.7754578
"29066","2020-08-15","Oceania",294.809523809524,9798.59877031775,25224,2949648.94363183,2163013.24168706,3755568.38809836
"29235","2020-08-16","Americas",128943.095238095,49614.0316007627,11629352,84111877.9332005,69195550.6112941,99221967.8187852
"29236","2020-08-16","Asia",89737.5714285714,491417.497081141,5645036,335279930.781649,242934727.40416,429674881.660426
"29237","2020-08-16","Africa",10379.8571428571,162165.814955143,1119158,117887986.075982,84459343.2936891,151563881.723115
"29238","2020-08-16","Europe",24304.619047619,59335.5371743483,3164271,59184810.0880322,48384657.9875438,70632770.9686338
"29243","2020-08-16","Oceania",277.714285714286,9113.30436476866,25540,2957829.36942085,2174917.35527968,3760655.03667209
"29412","2020-08-17","Americas",127713.095238095,47736.0428289494,11716552,84157218.7648322,69222235.9656499,99289003.0674319
"29413","2020-08-17","Asia",90414.8571428571,480174.137272962,5722719,335741799.17869,243259169.401872,430215931.642191
"29414","2020-08-17","Africa",10109.9047619048,159847.591834269,1128051,118050046.45058,84620303.3158528,151730638.669129
"29415","2020-08-17","Europe",24867.2380952381,60811.2715079093,3197417,59245683.5274328,48438338.614512,70701713.2800029
"29420","2020-08-17","Oceania",265.857142857143,8462.05100436008,25777,2965379.86088577,2185756.12566308,3765504.74561564
"29589","2020-08-18","Americas",126880.666666667,45982.0292295629,11849065,84201231.6803699,69248059.156803,99354177.6502382
"29590","2020-08-18","Asia",91065,469551.454923848,5815151,336193322.801204,243578935.328409,430744415.712997
"29591","2020-08-18","Africa",9846.90476190476,157533.151901471,1136702,118210826.195217,84779011.1610978,151896989.407643
"29592","2020-08-18","Europe",25398.0952380952,62279.0505702318,3217942,59307857.5225523,48493740.0234422,70772125.6995198
"29597","2020-08-18","Oceania",251.095238095238,7839.98606839519,26013,2972338.3629621,2195571.95809823,3770083.02833211
"29766","2020-08-19","Americas",126458.80952381,44348.7606250395,11988921,84243871.705398,69273022.2447079,99417417.7681565
"29767","2020-08-19","Asia",91697.3333333333,459643.393232175,5911990,336635618.801354,243894751.536308,431261550.104152
"29768","2020-08-19","Africa",9574,155181.255157804,1147622,118369874.993388,84935127.198585,152062383.478866
